date,team,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_w,b_k,b_sb,b_gdp,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_w,p_k,p_hbp,p_sb,p_cs,d_a,d_dp,d_tp,d_sb,win
20250517,PHI,38.59090909090909,34.09090909090909,4.7727272727272725,8.795454545454545,1.5,0.1590909090909091,1.0227272727272727,3.8636363636363638,7.931818181818182,0.9090909090909091,0.7045454545454546,37.88636363636363,8.409090909090908,1.7727272727272727,0.06818181818181818,1.0454545454545454,4.318181818181818,2.9318181818181817,9.659090909090908,0.38636363636363635,0.7954545454545454,0.3181818181818182,8.613636363636363,0.7045454545454546,0.0,0.7954545454545454,1.0
20250517,SEA,38.7906976744186,33.83720930232558,4.790697674418604,8.116279069767442,1.302325581395349,0.046511627906976744,1.372093023255814,3.9767441860465116,8.86046511627907,1.0465116279069768,0.6046511627906976,39.23255813953488,8.813953488372093,1.744186046511628,0.11627906976744186,0.9767441860465116,4.441860465116279,3.372093023255814,8.348837209302326,0.27906976744186046,0.8372093023255814,0.20930232558139536,8.976744186046512,0.7209302325581395,0.0,0.8372093023255814,1.0
20250517,SDN,37.372093023255815,33.23255813953488,4.5813953488372094,8.744186046511627,1.5116279069767442,0.13953488372093023,0.9069767441860465,3.2790697674418605,6.8604651162790695,0.7906976744186046,0.6744186046511628,36.41860465116279,7.093023255813954,1.302325581395349,0.09302325581395349,1.0,3.511627906976744,3.2325581395348837,8.720930232558139,0.32558139534883723,0.627906976744186,0.20930232558139536,7.27906976744186,0.7674418604651163,0.0,0.627906976744186,0.0
20250517,ATH,37.644444444444446,34.266666666666666,4.377777777777778,8.777777777777779,1.5777777777777777,0.13333333333333333,1.288888888888889,2.888888888888889,7.555555555555555,0.4222222222222222,0.9333333333333333,40.22222222222222,9.4,2.066666666666667,0.13333333333333333,1.3111111111111111,5.688888888888889,4.088888888888889,8.022222222222222,0.4888888888888889,1.0444444444444445,0.13333333333333333,7.488888888888889,0.5333333333333333,0.0,1.0444444444444445,0.0
20250517,SFN,37.51111111111111,33.333333333333336,4.844444444444444,7.977777777777778,1.6444444444444444,0.1111111111111111,1.0888888888888888,3.511111111111111,8.644444444444444,0.5555555555555556,0.5333333333333333,36.75555555555555,7.733333333333333,1.2666666666666666,0.2,0.8222222222222222,3.8444444444444446,3.1555555555555554,8.666666666666666,0.3333333333333333,0.6444444444444445,0.3333333333333333,9.71111111111111,0.8444444444444444,0.0,0.6444444444444445,1.0
20250517,HOU,37.20454545454545,33.15909090909091,4.090909090909091,8.25,1.4772727272727273,0.11363636363636363,0.8409090909090909,3.227272727272727,7.840909090909091,0.5,0.7272727272727273,35.97727272727273,6.840909090909091,1.6136363636363635,0.11363636363636363,0.8863636363636364,3.5681818181818183,3.0,9.227272727272727,0.3181818181818182,1.0681818181818181,0.11363636363636363,7.454545454545454,0.5454545454545454,0.0,1.0681818181818181,0.0
20250517,TEX,35.43478260869565,32.28260869565217,3.4347826086956523,7.369565217391305,1.2391304347826086,0.08695652173913043,1.0434782608695652,2.5,7.739130434782608,0.782608695652174,0.5652173913043478,35.65217391304348,7.282608695652174,1.173913043478261,0.08695652173913043,0.8043478260869565,3.4782608695652173,2.6739130434782608,7.934782608695652,0.32608695652173914,0.8695652173913043,0.13043478260869565,8.956521739130435,0.8043478260869565,0.0,0.8695652173913043,1.0
20250517,DET,38.51111111111111,34.22222222222222,5.533333333333333,8.955555555555556,1.4222222222222223,0.15555555555555556,1.3111111111111111,3.466666666666667,8.844444444444445,0.4222222222222222,0.6222222222222222,36.77777777777778,7.466666666666667,1.1111111111111112,0.13333333333333333,1.1333333333333333,3.6,2.888888888888889,8.777777777777779,0.4666666666666667,0.5333333333333333,0.17777777777777778,8.666666666666666,0.7333333333333333,0.0,0.5333333333333333,0.0
20250517,TOR,37.81818181818182,33.75,3.977272727272727,8.5,1.7727272727272727,0.022727272727272728,0.9090909090909091,3.1363636363636362,7.409090909090909,0.6363636363636364,0.7272727272727273,37.65909090909091,8.159090909090908,1.4318181818181819,0.09090909090909091,1.5227272727272727,4.613636363636363,3.0454545454545454,9.340909090909092,0.5,0.5681818181818182,0.3409090909090909,7.7272727272727275,0.6363636363636364,0.0,0.5681818181818182,1.0
20250518,COL,36.644444444444446,33.08888888888889,3.3777777777777778,7.266666666666667,1.488888888888889,0.28888888888888886,0.9111111111111111,2.888888888888889,9.755555555555556,0.4666666666666667,0.7111111111111111,39.266666666666666,10.422222222222222,2.1333333333333333,0.1111111111111111,1.2222222222222223,6.555555555555555,3.511111111111111,6.488888888888889,0.3333333333333333,0.9777777777777777,0.3111111111111111,9.844444444444445,0.8222222222222222,0.022222222222222223,0.9777777777777777,0.0
20250518,ARI,38.891304347826086,33.891304347826086,5.260869565217392,8.717391304347826,2.130434782608696,0.17391304347826086,1.3695652173913044,3.9130434782608696,7.478260869565218,0.9130434782608695,0.717391304347826,38.80434782608695,8.804347826086957,2.0434782608695654,0.15217391304347827,1.391304347826087,5.217391304347826,3.4130434782608696,8.73913043478261,0.391304347826087,0.717391304347826,0.17391304347826086,8.869565217391305,0.717391304347826,0.0,0.717391304347826,1.0
20250518,WAS,36.97872340425532,33.1063829787234,4.191489361702128,7.8936170212765955,1.4893617021276595,0.14893617021276595,0.9574468085106383,3.021276595744681,8.02127659574468,1.0212765957446808,0.574468085106383,38.851063829787236,9.106382978723405,1.4893617021276595,0.3404255319148936,0.9574468085106383,5.361702127659575,3.617021276595745,8.127659574468085,0.6808510638297872,0.7659574468085106,0.2978723404255319,8.27659574468085,0.5957446808510638,0.02127659574468085,0.7659574468085106,1.0
20250518,BAL,36.54545454545455,32.93181818181818,3.75,7.590909090909091,1.3636363636363635,0.13636363636363635,1.1363636363636365,2.840909090909091,8.818181818181818,0.5454545454545454,0.7727272727272727,38.25,9.318181818181818,1.9318181818181819,0.1590909090909091,1.5227272727272727,5.545454545454546,3.5,7.590909090909091,0.3409090909090909,0.6136363636363636,0.13636363636363635,9.068181818181818,0.7727272727272727,0.0,0.6136363636363636,0.0
20250518,ATL,37.80434782608695,33.869565217391305,4.021739130434782,8.217391304347826,1.3695652173913044,0.13043478260869565,1.065217391304348,3.347826086956522,8.478260869565217,0.6521739130434783,0.5434782608695652,36.84782608695652,7.630434782608695,1.6956521739130435,0.13043478260869565,1.1521739130434783,3.9130434782608696,3.3260869565217392,8.58695652173913,0.34782608695652173,1.1521739130434783,0.2391304347826087,9.217391304347826,0.7608695652173914,0.0,1.1521739130434783,1.0
20250518,BOS,38.95744680851064,34.851063829787236,4.8936170212765955,8.872340425531915,1.8297872340425532,0.14893617021276595,1.2553191489361701,3.404255319148936,9.191489361702128,1.0212765957446808,0.44680851063829785,38.40425531914894,8.76595744680851,1.2127659574468086,0.02127659574468085,1.0,4.595744680851064,3.0638297872340425,8.361702127659575,0.44680851063829785,0.7446808510638298,0.23404255319148937,8.936170212765957,0.851063829787234,0.0,0.7446808510638298,0.0
20250518,CHA,36.130434782608695,32.391304347826086,3.369565217391304,7.0,1.2826086956521738,0.021739130434782608,0.782608695652174,3.130434782608696,8.5,0.8043478260869565,0.5434782608695652,37.630434782608695,8.282608695652174,1.7173913043478262,0.2391304347826087,1.0869565217391304,4.434782608695652,3.8260869565217392,7.173913043478261,0.6304347826086957,0.9130434782608695,0.2826086956521739,8.130434782608695,0.8260869565217391,0.0,0.9130434782608695,0.0
20250518,CHN,39.34782608695652,34.69565217391305,5.739130434782608,8.782608695652174,1.7608695652173914,0.2608695652173913,1.4130434782608696,3.9347826086956523,8.0,1.2391304347826086,0.43478260869565216,37.97826086956522,8.478260869565217,1.434782608695652,0.13043478260869565,1.2173913043478262,4.304347826086956,3.0652173913043477,8.065217391304348,0.34782608695652173,0.5,0.10869565217391304,8.08695652173913,0.8260869565217391,0.0,0.5,1.0
20250518,CLE,36.44444444444444,32.28888888888889,4.022222222222222,7.488888888888889,1.2666666666666666,0.06666666666666667,1.1333333333333333,3.2222222222222223,7.822222222222222,0.7777777777777778,0.5777777777777777,38.044444444444444,8.755555555555556,1.7333333333333334,0.08888888888888889,1.1333333333333333,4.4222222222222225,3.6666666666666665,8.511111111111111,0.24444444444444444,1.0,0.3111111111111111,7.4222222222222225,0.8,0.0,1.0,0.0
20250518,CIN,37.765957446808514,33.59574468085106,4.617021276595745,8.127659574468085,1.6808510638297873,0.06382978723404255,1.0851063829787233,3.5531914893617023,9.042553191489361,1.0851063829787233,0.5531914893617021,36.8936170212766,7.340425531914893,1.5957446808510638,0.1276595744680851,1.1702127659574468,4.0212765957446805,3.0,8.319148936170214,0.3404255319148936,0.8936170212765957,0.2127659574468085,7.574468085106383,0.46808510638297873,0.0,0.8936170212765957,1.0
20250518,SLN,38.41304347826087,34.130434782608695,4.8478260869565215,8.891304347826088,1.9565217391304348,0.021739130434782608,0.9565217391304348,3.4782608695652173,7.6521739130434785,0.6739130434782609,0.8043478260869565,36.95652173913044,7.891304347826087,1.608695652173913,0.17391304347826086,0.7608695652173914,4.0,2.9347826086956523,7.043478260869565,0.2608695652173913,0.7391304347826086,0.1956521739130435,10.021739130434783,0.6956521739130435,0.0,0.7391304347826086,0.0
20250518,KCA,36.723404255319146,33.361702127659576,3.3404255319148937,8.0,1.6595744680851063,0.2127659574468085,0.6382978723404256,2.5319148936170213,6.9361702127659575,0.8297872340425532,0.48936170212765956,36.46808510638298,7.702127659574468,1.574468085106383,0.0851063829787234,0.8723404255319149,3.382978723404255,2.702127659574468,8.063829787234043,0.23404255319148937,0.1702127659574468,0.1276595744680851,9.212765957446809,0.8936170212765957,0.0,0.1702127659574468,1.0
20250518,ANA,36.18181818181818,32.97727272727273,3.977272727272727,7.2272727272727275,1.3636363636363635,0.11363636363636363,1.4090909090909092,2.477272727272727,9.818181818181818,0.4318181818181818,0.6136363636363636,38.43181818181818,9.204545454545455,1.2272727272727273,0.13636363636363635,1.4090909090909092,5.363636363636363,3.9545454545454546,7.340909090909091,0.2727272727272727,0.6363636363636364,0.09090909090909091,9.136363636363637,1.2272727272727273,0.0,0.6363636363636364,1.0
20250518,LAN,38.78260869565217,34.21739130434783,5.826086956521739,9.369565217391305,1.7391304347826086,0.1956521739130435,1.6521739130434783,3.8260869565217392,8.26086956521739,0.717391304347826,0.782608695652174,37.34782608695652,7.978260869565218,1.608695652173913,0.17391304347826086,1.2173913043478262,4.413043478260869,3.4565217391304346,9.23913043478261,0.30434782608695654,0.8913043478260869,0.2608695652173913,8.565217391304348,0.782608695652174,0.0,0.8913043478260869,0.0
20250518,TBA,37.2,33.577777777777776,3.9555555555555557,8.2,1.4,0.06666666666666667,0.8666666666666667,3.0444444444444443,8.511111111111111,1.2222222222222223,0.7111111111111111,37.044444444444444,7.977777777777778,1.288888888888889,0.06666666666666667,1.3777777777777778,4.066666666666666,2.888888888888889,7.7555555555555555,0.3333333333333333,1.1333333333333333,0.24444444444444444,9.422222222222222,1.0888888888888888,0.0,1.1333333333333333,0.0
20250518,MIA,37.95454545454545,34.18181818181818,4.136363636363637,8.409090909090908,1.6136363636363635,0.13636363636363635,0.9090909090909091,3.0454545454545454,8.704545454545455,0.8863636363636364,0.45454545454545453,39.43181818181818,9.113636363636363,1.7272727272727273,0.22727272727272727,1.2954545454545454,5.7272727272727275,4.045454545454546,7.840909090909091,0.4090909090909091,1.6590909090909092,0.18181818181818182,8.840909090909092,0.7045454545454546,0.0,1.6590909090909092,1.0
20250518,MIN,36.97826086956522,33.369565217391305,4.173913043478261,8.130434782608695,1.6521739130434783,0.13043478260869565,0.9565217391304348,2.8260869565217392,8.173913043478262,0.5434782608695652,0.6086956521739131,36.21739130434783,7.521739130434782,1.3695652173913044,0.021739130434782608,0.9347826086956522,3.347826086956522,2.4347826086956523,9.0,0.5,0.7608695652173914,0.2608695652173913,6.934782608695652,0.5434782608695652,0.0,0.7608695652173914,0.0
20250518,MIL,37.19565217391305,32.97826086956522,4.195652173913044,7.543478260869565,1.2826086956521738,0.08695652173913043,0.8043478260869565,3.3260869565217392,8.23913043478261,1.2826086956521738,0.5217391304347826,37.43478260869565,7.934782608695652,1.3478260869565217,0.08695652173913043,1.108695652173913,4.413043478260869,3.739130434782609,7.8478260869565215,0.34782608695652173,0.5217391304347826,0.32608695652173914,7.6521739130434785,0.7391304347826086,0.0,0.5217391304347826,1.0
20250518,NYN,37.891304347826086,33.21739130434783,4.565217391304348,8.304347826086957,1.7826086956521738,0.2391304347826087,1.1304347826086956,3.6739130434782608,7.565217391304348,0.7391304347826086,0.8695652173913043,37.21739130434783,7.586956521739131,1.1304347826086956,0.13043478260869565,0.6521739130434783,3.217391304347826,3.4782608695652173,8.978260869565217,0.32608695652173914,0.43478260869565216,0.30434782608695654,8.608695652173912,0.717391304347826,0.0,0.43478260869565216,0.0
20250518,NYA,39.355555555555554,34.24444444444445,5.733333333333333,8.977777777777778,1.8666666666666667,0.13333333333333333,1.7333333333333334,4.088888888888889,9.0,0.7333333333333333,0.5777777777777777,36.84444444444444,6.7555555555555555,1.3555555555555556,0.06666666666666667,0.8666666666666667,3.8666666666666667,3.7333333333333334,9.266666666666667,0.24444444444444444,0.8,0.13333333333333333,8.28888888888889,0.6,0.0,0.8,1.0
20250518,PIT,37.23913043478261,33.06521739130435,3.0652173913043477,7.195652173913044,1.065217391304348,0.15217391304347827,0.717391304347826,3.5434782608695654,8.695652173913043,1.065217391304348,0.9130434782608695,37.630434782608695,8.108695652173912,1.934782608695652,0.1956521739130435,0.8478260869565217,4.391304347826087,3.3260869565217392,7.282608695652174,0.43478260869565216,0.8260869565217391,0.17391304347826086,8.891304347826088,0.9130434782608695,0.0,0.8260869565217391,0.0
20250518,PHI,38.577777777777776,34.08888888888889,4.777777777777778,8.822222222222223,1.5555555555555556,0.15555555555555556,1.0222222222222221,3.8666666666666667,7.911111111111111,0.9111111111111111,0.6888888888888889,37.75555555555555,8.311111111111112,1.7333333333333334,0.06666666666666667,1.0444444444444445,4.266666666666667,2.911111111111111,9.688888888888888,0.37777777777777777,0.7777777777777778,0.3111111111111111,8.688888888888888,0.7111111111111111,0.0,0.7777777777777778,1.0
20250518,SEA,38.72727272727273,33.81818181818182,4.7727272727272725,8.068181818181818,1.2727272727272727,0.045454545454545456,1.3863636363636365,3.9545454545454546,8.909090909090908,1.0227272727272727,0.5909090909090909,39.15909090909091,8.795454545454545,1.7272727272727273,0.11363636363636363,0.9772727272727273,4.363636363636363,3.3181818181818183,8.340909090909092,0.2727272727272727,0.8636363636363636,0.20454545454545456,9.022727272727273,0.7045454545454546,0.0,0.8636363636363636,1.0
20250518,SDN,37.34090909090909,33.27272727272727,4.5,8.727272727272727,1.5,0.13636363636363635,0.9090909090909091,3.227272727272727,6.886363636363637,0.8181818181818182,0.6590909090909091,36.40909090909091,7.068181818181818,1.2727272727272727,0.09090909090909091,1.0227272727272727,3.522727272727273,3.227272727272727,8.772727272727273,0.3181818181818182,0.6136363636363636,0.20454545454545456,7.25,0.75,0.0,0.6136363636363636,0.0
20250518,ATH,37.65217391304348,34.28260869565217,4.282608695652174,8.695652173913043,1.5869565217391304,0.13043478260869565,1.2608695652173914,2.891304347826087,7.565217391304348,0.43478260869565216,0.9130434782608695,40.17391304347826,9.304347826086957,2.0434782608695654,0.13043478260869565,1.2826086956521738,5.586956521739131,4.108695652173913,8.065217391304348,0.4782608695652174,1.0217391304347827,0.15217391304347827,7.521739130434782,0.5434782608695652,0.0,1.0217391304347827,0.0
20250518,SFN,37.52173913043478,33.30434782608695,4.760869565217392,7.913043478260869,1.6304347826086956,0.10869565217391304,1.065217391304348,3.5434782608695654,8.673913043478262,0.5434782608695652,0.5217391304347826,36.78260869565217,7.673913043478261,1.2826086956521738,0.1956521739130435,0.8043478260869565,3.760869565217391,3.152173913043478,8.652173913043478,0.32608695652173914,0.6521739130434783,0.32608695652173914,9.76086956521739,0.8260869565217391,0.0,0.6521739130434783,1.0
20250518,HOU,37.15555555555556,33.111111111111114,4.022222222222222,8.177777777777777,1.4666666666666666,0.1111111111111111,0.8222222222222222,3.2444444444444445,7.777777777777778,0.4888888888888889,0.7333333333333333,36.0,6.822222222222222,1.6222222222222222,0.1111111111111111,0.9111111111111111,3.6,3.066666666666667,9.177777777777777,0.3111111111111111,1.0888888888888888,0.1111111111111111,7.4,0.5333333333333333,0.0,1.0888888888888888,1.0
20250518,TEX,35.46808510638298,32.234042553191486,3.4680851063829787,7.340425531914893,1.2553191489361701,0.0851063829787234,1.0638297872340425,2.574468085106383,7.723404255319149,0.8085106382978723,0.5531914893617021,35.638297872340424,7.23404255319149,1.1702127659574468,0.0851063829787234,0.7872340425531915,3.425531914893617,2.702127659574468,7.872340425531915,0.3191489361702128,0.851063829787234,0.1276595744680851,8.97872340425532,0.8085106382978723,0.0,0.851063829787234,0.0
20250518,DET,38.34782608695652,34.108695652173914,5.434782608695652,8.847826086956522,1.434782608695652,0.15217391304347827,1.3043478260869565,3.4347826086956523,8.804347826086957,0.41304347826086957,0.6304347826086957,36.69565217391305,7.391304347826087,1.108695652173913,0.13043478260869565,1.108695652173913,3.5652173913043477,2.9347826086956523,8.73913043478261,0.45652173913043476,0.5217391304347826,0.17391304347826086,8.76086956521739,0.7608695652173914,0.0,0.5217391304347826,1.0
20250518,TOR,37.71111111111111,33.6,3.933333333333333,8.4,1.7555555555555555,0.022222222222222223,0.8888888888888888,3.1777777777777776,7.4,0.6222222222222222,0.7555555555555555,37.51111111111111,8.066666666666666,1.4444444444444444,0.08888888888888889,1.511111111111111,4.533333333333333,3.022222222222222,9.28888888888889,0.4888888888888889,0.5555555555555556,0.3333333333333333,7.688888888888889,0.6666666666666666,0.0,0.5555555555555556,0.0
20250519,ANA,36.266666666666666,33.0,4.022222222222222,7.2444444444444445,1.3333333333333333,0.1111111111111111,1.4444444444444444,2.5555555555555554,9.777777777777779,0.4222222222222222,0.6222222222222222,38.4,9.11111111111111,1.2,0.13333333333333333,1.4,5.333333333333333,3.9555555555555557,7.4222222222222225,0.28888888888888886,0.6222222222222222,0.08888888888888889,9.066666666666666,1.2,0.0,0.6222222222222222,1.0
20250519,ATH,37.61702127659574,34.212765957446805,4.23404255319149,8.595744680851064,1.5957446808510638,0.1276595744680851,1.2340425531914894,2.9361702127659575,7.51063829787234,0.44680851063829785,0.8936170212765957,39.95744680851064,9.212765957446809,2.0,0.14893617021276595,1.2765957446808511,5.531914893617022,4.0638297872340425,8.0,0.46808510638297873,1.0,0.14893617021276595,7.553191489361702,0.5319148936170213,0.0,1.0,0.0
20250519,NYN,37.808510638297875,33.148936170212764,4.51063829787234,8.191489361702128,1.7659574468085106,0.23404255319148937,1.1063829787234043,3.6595744680851063,7.638297872340425,0.723404255319149,0.851063829787234,37.297872340425535,7.574468085106383,1.1702127659574468,0.1276595744680851,0.6595744680851063,3.3191489361702127,3.574468085106383,8.936170212765957,0.3191489361702128,0.425531914893617,0.2978723404255319,8.659574468085106,0.7021276595744681,0.0,0.425531914893617,0.0
20250519,BOS,38.875,34.833333333333336,4.875,8.854166666666666,1.8333333333333333,0.14583333333333334,1.25,3.3541666666666665,9.104166666666666,1.0208333333333333,0.4375,38.583333333333336,8.916666666666666,1.25,0.020833333333333332,1.0,4.708333333333333,3.1458333333333335,8.333333333333334,0.4375,0.75,0.22916666666666666,9.0,0.8958333333333334,0.0,0.75,1.0
20250519,SEA,38.77777777777778,33.84444444444444,4.8,8.066666666666666,1.3111111111111111,0.044444444444444446,1.3777777777777778,3.977777777777778,8.977777777777778,1.0,0.5777777777777777,39.044444444444444,8.755555555555556,1.6888888888888889,0.1111111111111111,0.9777777777777777,4.288888888888889,3.2888888888888888,8.266666666666667,0.26666666666666666,0.8444444444444444,0.2,9.066666666666666,0.7333333333333333,0.0,0.8444444444444444,1.0
20250519,CHA,36.1063829787234,32.38297872340426,3.3404255319148937,7.0212765957446805,1.297872340425532,0.02127659574468085,0.7872340425531915,3.106382978723404,8.446808510638299,0.7872340425531915,0.574468085106383,37.59574468085106,8.319148936170214,1.7446808510638299,0.2553191489361702,1.0638297872340425,4.468085106382978,3.765957446808511,7.148936170212766,0.6170212765957447,0.9361702127659575,0.2765957446808511,8.02127659574468,0.8085106382978723,0.0,0.9361702127659575,0.0
20250519,PHI,38.34782608695652,33.93478260869565,4.695652173913044,8.695652173913043,1.5217391304347827,0.15217391304347827,1.0,3.8043478260869565,7.934782608695652,0.8913043478260869,0.6739130434782609,37.630434782608695,8.26086956521739,1.6956521739130435,0.06521739130434782,1.0217391304347827,4.173913043478261,2.869565217391304,9.782608695652174,0.3695652173913043,0.7608695652173914,0.32608695652173914,8.652173913043478,0.717391304347826,0.0,0.7608695652173914,1.0
20250519,COL,36.56521739130435,33.0,3.3043478260869565,7.173913043478261,1.5,0.2826086956521739,0.8913043478260869,2.9130434782608696,9.847826086956522,0.45652173913043476,0.717391304347826,39.108695652173914,10.282608695652174,2.0869565217391304,0.10869565217391304,1.2173913043478262,6.434782608695652,3.5217391304347827,6.5,0.34782608695652173,0.9782608695652174,0.30434782608695654,9.717391304347826,0.8260869565217391,0.021739130434782608,0.9782608695652174,0.0
20250519,ARI,38.744680851063826,33.744680851063826,5.170212765957447,8.617021276595745,2.0851063829787235,0.1702127659574468,1.3617021276595744,3.9148936170212765,7.468085106382978,0.9148936170212766,0.723404255319149,38.680851063829785,8.680851063829786,2.0425531914893615,0.14893617021276595,1.3617021276595744,5.1063829787234045,3.425531914893617,8.851063829787234,0.3829787234042553,0.7021276595744681,0.1702127659574468,8.787234042553191,0.723404255319149,0.0,0.7021276595744681,1.0
20250519,LAN,38.744680851063826,34.170212765957444,5.787234042553192,9.27659574468085,1.702127659574468,0.19148936170212766,1.6382978723404256,3.8297872340425534,8.319148936170214,0.7021276595744681,0.7659574468085106,37.40425531914894,7.9787234042553195,1.574468085106383,0.1702127659574468,1.2553191489361701,4.446808510638298,3.5106382978723403,9.212765957446809,0.2978723404255319,0.8723404255319149,0.2553191489361702,8.574468085106384,0.7872340425531915,0.0,0.8723404255319149,0.0
20250519,CHN,39.276595744680854,34.659574468085104,5.74468085106383,8.808510638297872,1.7872340425531914,0.2765957446808511,1.3829787234042554,3.872340425531915,7.957446808510638,1.2553191489361701,0.425531914893617,37.91489361702128,8.46808510638298,1.446808510638298,0.1276595744680851,1.2127659574468086,4.25531914893617,3.0425531914893615,8.02127659574468,0.3617021276595745,0.48936170212765956,0.10638297872340426,8.170212765957446,0.8723404255319149,0.0,0.48936170212765956,0.0
20250519,MIA,37.888888888888886,34.111111111111114,4.155555555555556,8.444444444444445,1.6222222222222222,0.13333333333333333,0.9333333333333333,3.0444444444444443,8.6,0.8666666666666667,0.4888888888888889,39.266666666666666,8.977777777777778,1.6888888888888889,0.2222222222222222,1.2666666666666666,5.622222222222222,4.0,7.888888888888889,0.4,1.6666666666666667,0.17777777777777778,8.8,0.7111111111111111,0.0,1.6666666666666667,1.0
20250519,BAL,36.577777777777776,33.0,3.7555555555555555,7.622222222222222,1.3777777777777778,0.13333333333333333,1.1777777777777778,2.8,8.844444444444445,0.5333333333333333,0.7777777777777778,38.28888888888889,9.4,1.9555555555555555,0.15555555555555556,1.6,5.644444444444445,3.422222222222222,7.644444444444445,0.35555555555555557,0.6222222222222222,0.15555555555555556,9.022222222222222,0.7555555555555555,0.0,0.6222222222222222,0.0
20250519,MIL,37.1063829787234,32.851063829787236,4.212765957446808,7.48936170212766,1.2553191489361701,0.0851063829787234,0.7872340425531915,3.3404255319148937,8.212765957446809,1.2553191489361701,0.5106382978723404,37.4468085106383,7.8936170212765955,1.3617021276595744,0.0851063829787234,1.1063829787234043,4.361702127659575,3.702127659574468,7.872340425531915,0.3829787234042553,0.5319148936170213,0.3191489361702128,7.595744680851064,0.723404255319149,0.0,0.5319148936170213,1.0
20250519,CLE,36.52173913043478,32.34782608695652,3.9565217391304346,7.521739130434782,1.3043478260869565,0.06521739130434782,1.108695652173913,3.239130434782609,7.826086956521739,0.782608695652174,0.5652173913043478,37.95652173913044,8.76086956521739,1.7173913043478262,0.08695652173913043,1.1521739130434783,4.391304347826087,3.630434782608696,8.521739130434783,0.2391304347826087,1.0,0.30434782608695654,7.5,0.8043478260869565,0.0,1.0,0.0
20250519,MIN,37.0,33.38297872340426,4.127659574468085,8.085106382978724,1.6595744680851063,0.1276595744680851,0.9574468085106383,2.8085106382978724,8.191489361702128,0.5531914893617021,0.5957446808510638,36.148936170212764,7.468085106382978,1.3404255319148937,0.02127659574468085,0.9148936170212766,3.382978723404255,2.4680851063829787,8.957446808510639,0.48936170212765956,0.7446808510638298,0.2553191489361702,6.9361702127659575,0.5319148936170213,0.0,0.7446808510638298,1.0
20250519,CIN,37.6875,33.5625,4.583333333333333,8.145833333333334,1.6666666666666667,0.0625,1.1041666666666667,3.5208333333333335,9.041666666666666,1.0833333333333333,0.5625,36.958333333333336,7.375,1.625,0.125,1.1458333333333333,3.9583333333333335,3.0208333333333335,8.3125,0.3541666666666667,0.8958333333333334,0.20833333333333334,7.520833333333333,0.4583333333333333,0.0,0.8958333333333334,1.0
20250519,PIT,37.12765957446808,33.02127659574468,3.0,7.170212765957447,1.0425531914893618,0.14893617021276595,0.7021276595744681,3.4893617021276597,8.808510638297872,1.0425531914893618,0.9148936170212766,37.42553191489362,8.0,1.8936170212765957,0.19148936170212766,0.8297872340425532,4.319148936170213,3.276595744680851,7.319148936170213,0.425531914893617,0.8085106382978723,0.1702127659574468,8.872340425531915,0.8936170212765957,0.0,0.8085106382978723,0.0
20250519,KCA,36.6875,33.333333333333336,3.3125,8.020833333333334,1.6666666666666667,0.22916666666666666,0.625,2.5208333333333335,6.916666666666667,0.8333333333333334,0.4791666666666667,36.5625,7.791666666666667,1.5625,0.08333333333333333,0.875,3.3333333333333335,2.6666666666666665,8.041666666666666,0.2708333333333333,0.16666666666666666,0.125,9.1875,0.8958333333333334,0.0,0.16666666666666666,1.0
20250519,SFN,37.361702127659576,33.170212765957444,4.723404255319149,7.851063829787234,1.5957446808510638,0.1276595744680851,1.0638297872340425,3.5106382978723403,8.595744680851064,0.5319148936170213,0.5106382978723404,36.765957446808514,7.595744680851064,1.297872340425532,0.19148936170212766,0.7872340425531915,3.723404255319149,3.1914893617021276,8.574468085106384,0.3191489361702128,0.6595744680851063,0.3191489361702128,9.808510638297872,0.8085106382978723,0.0,0.6595744680851063,0.0
20250519,DET,38.38297872340426,34.148936170212764,5.382978723404255,8.893617021276595,1.4680851063829787,0.14893617021276595,1.2765957446808511,3.425531914893617,8.74468085106383,0.425531914893617,0.6382978723404256,36.723404255319146,7.382978723404255,1.1063829787234043,0.1276595744680851,1.0851063829787233,3.5319148936170213,2.9574468085106385,8.76595744680851,0.44680851063829785,0.5319148936170213,0.1702127659574468,8.74468085106383,0.7659574468085106,0.0,0.5319148936170213,0.0
20250519,SLN,38.46808510638298,34.191489361702125,4.76595744680851,8.957446808510639,1.9361702127659575,0.02127659574468085,0.9574468085106383,3.425531914893617,7.638297872340425,0.6595744680851063,0.8085106382978723,36.91489361702128,7.914893617021277,1.6170212765957446,0.19148936170212766,0.7446808510638298,3.9574468085106385,2.9148936170212765,7.0212765957446805,0.2765957446808511,0.7446808510638298,0.2127659574468085,9.914893617021276,0.6808510638297872,0.0,0.7446808510638298,1.0
20250519,HOU,37.08695652173913,33.04347826086956,4.021739130434782,8.08695652173913,1.434782608695652,0.10869565217391304,0.8478260869565217,3.260869565217391,7.717391304347826,0.4782608695652174,0.7391304347826086,36.0,6.826086956521739,1.5869565217391304,0.10869565217391304,0.8913043478260869,3.5869565217391304,3.0434782608695654,9.195652173913043,0.30434782608695654,1.1304347826086956,0.10869565217391304,7.326086956521739,0.5217391304347826,0.0,1.1304347826086956,1.0
